"","UTLA20CD","year","gdp_deflation_multiplier","population","total_welfare","quarter","deflated_per_person_benefits","time"
"18702","E09000009",2012,1.15846665353738,340332,139066678.86,2,473.373382689554,14
"18703","E09000009",2012,1.15846665353738,340332,142822210.92,2,486.156954783276,14
"18704","E09000009",2012,1.15846665353738,340332,139353188.586667,4,474.348642037066,16
"18705","E09000009",2012,1.15846665353738,340332,140005938.933333,1,476.570559193544,13
"18706","E09000009",2013,1.13525418341167,342108,143535204.013333,1,476.308478091666,17
"18707","E09000009",2013,1.13525418341167,342108,142948325.04,3,474.360973766619,19
"18708","E09000009",2013,1.13525418341167,342108,142903579.32,2,474.212489177484,18
"18709","E09000009",2013,1.13525418341167,342108,142639278.88,4,473.335432282622,20
"18710","E09000009",2013,1.13525418341167,342108,144797369.04,2,480.496857570308,18
"18711","E09000009",2014,1.11515043379352,342997,137545545.27,2,447.187510311188,22
"18712","E09000009",2014,1.11515043379352,342997,137125783.606667,3,445.822782920115,23
"18713","E09000009",2014,1.11515043379352,342997,137409826.38,2,446.746261614968,22
"18714","E09000009",2014,1.11515043379352,342997,136305667.24,1,443.156423966393,21
"18715","E09000009",2014,1.11515043379352,342997,135672985.48,4,441.099451633932,24
"18716","E09000009",2015,1.09997690048509,344285,137210908.5075,2,438.383402857583,26
"18717","E09000009",2015,1.09997690048509,344285,137036161.863333,1,437.825094270161,25
"18718","E09000009",2015,1.09997690048509,344285,137232789.883333,3,438.453312984273,27
"18719","E09000009",2015,1.09997690048509,344285,138470359.68,2,442.407299330096,26
"18720","E09000009",2015,1.09997690048509,344285,136567501.34,4,436.327742512647,28
"18721","E09000009",2016,1.09107175978964,344802,137982264.96,1,436.623200125486,29
"18722","E09000009",2016,1.09107175978964,344802,136736144.76,2,432.680048521019,30
"18723","E09000009",2016,1.09107175978964,344802,138366900.435,2,437.84031865898,30
"18724","E09000009",2016,1.09107175978964,344802,138230479.58,3,437.408636295371,31
"18725","E09000009",2016,1.09107175978964,344802,137855544.626667,4,436.222213538717,32
"18726","E09000009",2017,1.06472460897989,342736,133186714.52,1,413.750445061572,33
"18727","E09000009",2017,1.06472460897989,342736,133799586.963333,4,415.654360531737,36
"18728","E09000009",2017,1.06472460897989,342736,136015249.5825,2,422.537414882093,34
"18729","E09000009",2017,1.06472460897989,342736,132526240.02,2,411.698651687798,34
"18730","E09000009",2017,1.06472460897989,342736,134936052.08,3,419.184839900587,35
"18731","E09000009",2018,1.04629871828407,341982,130176224.546667,3,398.275982052379,39
"18732","E09000009",2018,1.04629871828407,341982,129534080.75,1,396.31133411358,37
"18733","E09000009",2018,1.04629871828407,341982,129587731.116667,4,396.475478161743,40
"18734","E09000009",2018,1.04629871828407,341982,131171483.3975,2,401.320990444598,38
"18735","E09000009",2018,1.04629871828407,341982,124509769.4,2,380.939383175328,38
"18736","E09000009",2019,1.02253670906786,341806,109816873.15,2,328.524906148292,42
"18737","E09000009",2019,1.02253670906786,341806,111346363.27,1,333.100483504619,41
"18738","E09000009",2019,1.02253670906786,341806,113550918.426667,4,339.69556543664,44
"18739","E09000009",2019,1.02253670906786,341806,116777673.24,3,349.348629595241,43
"18740","E09000009",2019,1.02253670906786,341806,119349562.63,2,357.042617743305,42
"18741","E09000009",2020,1,340341,100786078.266667,3,296.132638344092,47
"18742","E09000009",2020,1,340341,100895767.38,2,296.454930143591,46
"18743","E09000009",2020,1,340341,98533010.0266667,1,289.512606552448,45
"18744","E09000009",2020,1,340341,102261881.91,2,300.468888291449,46
"18745","E09000009",2020,1,340341,98977124.1466667,4,290.817515805227,48
"18750","E09000010",2009,1.21670783194831,301971,125873743.14,2,507.173103096286,2
"18751","E09000010",2009,1.21670783194831,301971,120694769.806667,1,486.305876057536,1
"18752","E09000010",2009,1.21670783194831,301971,119362690.26,4,480.938633450771,4
"18753","E09000010",2010,1.19757610596153,307648,137190093.56,2,534.037529976087,6
"18754","E09000010",2010,1.19757610596153,307648,130897893.83,2,509.543991742178,6
"18755","E09000010",2010,1.19757610596153,307648,134331896.92,4,522.911476817271,8
"18756","E09000010",2010,1.19757610596153,307648,135945864.666667,1,529.19414145088,5
"18757","E09000010",2010,1.19757610596153,307648,132793023.933333,3,516.921132271096,7
"18758","E09000010",2011,1.17602784833945,313935,144269377.04,2,540.445649773437,10
"18759","E09000010",2011,1.17602784833945,313935,142164348.413333,1,532.560029226152,9
"18760","E09000010",2011,1.17602784833945,313935,140726921.906667,3,527.175304357051,11
"18761","E09000010",2011,1.17602784833945,313935,139646038.76,2,523.126221963305,10
"18762","E09000010",2011,1.17602784833945,313935,140786572.8,4,527.398761798045,12
"18763","E09000010",2012,1.15846665353738,317257,151358857.2,4,552.688163803244,16
"18764","E09000010",2012,1.15846665353738,317257,152208969.44,1,555.792355930775,13
"18765","E09000010",2012,1.15846665353738,317257,150686484.48,3,550.232989055742,15
"18766","E09000010",2012,1.15846665353738,317257,149426305.8,2,545.631435809388,14
"18767","E09000010",2012,1.15846665353738,317257,154716878.52,2,564.950007422416,14
"18768","E09000010",2013,1.13525418341167,320317,157875718.92,4,559.536553985753,20
"18769","E09000010",2013,1.13525418341167,320317,157133996.92,3,556.907773735474,19
"18770","E09000010",2013,1.13525418341167,320317,157723734.36,2,558.997896632087,18
"18771","E09000010",2013,1.13525418341167,320317,156632322.96,2,555.129761760466,18
"18772","E09000010",2013,1.13525418341167,320317,157831395.68,1,559.379465402779,17
"18773","E09000010",2014,1.11515043379352,324409,149972530.52,4,515.528029328686,24
"18774","E09000010",2014,1.11515043379352,324409,150078456.76,3,515.892148981612,23
"18775","E09000010",2014,1.11515043379352,324409,150491232.163333,1,517.311057427699,21
"18776","E09000010",2014,1.11515043379352,324409,151847017.46,2,521.971546383642,22
"18777","E09000010",2014,1.11515043379352,324409,150768166.52,2,518.263014580457,22
"18778","E09000010",2015,1.09997690048509,328738,155035940.58,2,518.759478317015,26
"18779","E09000010",2015,1.09997690048509,328738,153221971.92,4,512.689831290496,28
"18780","E09000010",2015,1.09997690048509,328738,153848635.28,1,514.78668416537,25
"18781","E09000010",2015,1.09997690048509,328738,153759611.88,3,514.488806574089,27
"18782","E09000010",2015,1.09997690048509,328738,153882791.97,2,514.900974481661,26
"18783","E09000010",2016,1.09107175978964,332127,156615718.536667,3,514.498934547688,31
"18784","E09000010",2016,1.09107175978964,332127,157401102.826667,1,517.079003676068,29
"18785","E09000010",2016,1.09107175978964,332127,156370575.453333,4,513.693614006652,32
"18786","E09000010",2016,1.09107175978964,332127,156680812.77,2,514.71277587861,30
"18787","E09000010",2016,1.09107175978964,332127,157043670.9,2,515.904802598669,30
"18788","E09000010",2017,1.06472460897989,332705,155962379.093333,4,499.11177498301,36
"18789","E09000010",2017,1.06472460897989,332705,155440733,2,497.442399912752,34
"18790","E09000010",2017,1.06472460897989,332705,155717623.863333,1,498.328507774649,33
"18791","E09000010",2017,1.06472460897989,332705,157368813.485,2,503.612655065134,34
"18792","E09000010",2017,1.06472460897989,332705,156869889.223333,3,502.015994541807,35
"18793","E09000010",2018,1.04629871828407,333869,151779763.44,2,475.656535793174,38
"18794","E09000010",2018,1.04629871828407,333869,153979381.88,1,482.54983212942,37
"18795","E09000010",2018,1.04629871828407,333869,154242387.586667,4,483.374055204299,40
"18796","E09000010",2018,1.04629871828407,333869,154572587.68,3,484.408856082583,39
"18797","E09000010",2018,1.04629871828407,333869,154821815.565,2,485.189901392679,38
"18798","E09000010",2019,1.02253670906786,333794,136415781.433333,1,417.892904641068,41
"18799","E09000010",2019,1.02253670906786,333794,145363896.205,2,445.304349517193,42
"18800","E09000010",2019,1.02253670906786,333794,138930667.216667,4,425.596946752583,44
"18801","E09000010",2019,1.02253670906786,333794,134975961.25,2,413.482193268439,42
"18802","E09000010",2019,1.02253670906786,333794,142466070.013333,3,436.427216742256,43
"18803","E09000010",2020,1,333587,121957049.06,2,365.59293095954,46
"18804","E09000010",2020,1,333587,121046561.106667,4,362.863544162892,48
"18805","E09000010",2020,1,333587,123248059.01,3,369.463015675071,47
"18806","E09000010",2020,1,333587,125288841.92,2,375.580708840572,46
"18807","E09000010",2020,1,333587,119713748.343333,1,358.868146370612,45
"18812","E09000011",2009,1.21670783194831,243672,93763784.06,2,468.183174180507,2
"18813","E09000011",2009,1.21670783194831,243672,90605616.38,1,452.413749089146,1
"18814","E09000011",2009,1.21670783194831,243672,89517397.82,4,446.980034732045,4
"18815","E09000011",2010,1.19757610596153,249171,98231215.6666667,1,472.12298679202,5
"18816","E09000011",2010,1.19757610596153,249171,96720047.72,2,464.859948055477,6
"18817","E09000011",2010,1.19757610596153,249171,97912625.3866667,4,470.591764832323,8
"18818","E09000011",2010,1.19757610596153,249171,97385770.48,3,468.059572693059,7
"18819","E09000011",2010,1.19757610596153,249171,98490136.28,2,473.367421898308,6
"18820","E09000011",2011,1.17602784833945,255483,100317321.04,2,461.776177725519,10
"18821","E09000011",2011,1.17602784833945,255483,100917304.24,3,464.537993391281,11
"18822","E09000011",2011,1.17602784833945,255483,101114163.76,1,465.444168274662,9
"18823","E09000011",2011,1.17602784833945,255483,101168035.96,4,465.692150361342,12
"18824","E09000011",2011,1.17602784833945,255483,103145810.08,2,474.796151186622,10
"18825","E09000011",2012,1.15846665353738,259986,106788836.693333,1,475.838338523134,13
"18826","E09000011",2012,1.15846665353738,259986,106518934.68,4,474.635687295109,16
"18827","E09000011",2012,1.15846665353738,259986,109335039.72,2,487.183915975494,14
"18828","E09000011",2012,1.15846665353738,259986,105166296,2,468.608490426567,14
"18829","E09000011",2012,1.15846665353738,259986,106337138.4,3,473.825624722058,15
"18830","E09000011",2013,1.13525418341167,264097,109831817.533333,4,472.125886800772,20
"18831","E09000011",2013,1.13525418341167,264097,110213981.43,2,473.768666394784,18
"18832","E09000011",2013,1.13525418341167,264097,108801073.08,2,467.695102078965,18
"18833","E09000011",2013,1.13525418341167,264097,109456877.546667,1,470.514160092814,17
"18834","E09000011",2013,1.13525418341167,264097,109867139.24,3,472.277721601086,19
"18835","E09000011",2014,1.11515043379352,268853,102980466.326667,4,427.143129131686,24
"18836","E09000011",2014,1.11515043379352,268853,102865320.07,2,426.665524648673,22
"18837","E09000011",2014,1.11515043379352,268853,103666030.246667,3,429.986716157984,23
"18838","E09000011",2014,1.11515043379352,268853,103699752.94,2,430.126591391287,22
"18839","E09000011",2014,1.11515043379352,268853,102428445,1,424.853451047768,21
"18840","E09000011",2015,1.09997690048509,274542,103295648.34,2,413.863187033791,26
"18841","E09000011",2015,1.09997690048509,274542,103176754.28,1,413.386827425407,25
"18842","E09000011",2015,1.09997690048509,274542,103714059.6,3,415.53958889909,27
"18843","E09000011",2015,1.09997690048509,274542,103252100.513333,4,413.688708799497,28
"18844","E09000011",2015,1.09997690048509,274542,103570928.6925,2,414.966122209128,26
"18845","E09000011",2016,1.09107175978964,279139,102532576.62,2,400.769504829313,30
"18846","E09000011",2016,1.09107175978964,279139,104952302.65,3,410.227497935833,31
"18847","E09000011",2016,1.09107175978964,279139,104167739.513333,1,407.160872769916,29
"18848","E09000011",2016,1.09107175978964,279139,104081165.906667,4,406.822482156719,32
"18849","E09000011",2016,1.09107175978964,279139,104553560.25,2,408.66893187351,30
"18850","E09000011",2017,1.06472460897989,282849,101756437.2,3,383.040360082434,35
"18851","E09000011",2017,1.06472460897989,282849,100622189.28,2,378.770726203197,34
"18852","E09000011",2017,1.06472460897989,282849,101696049.46,4,382.813043341492,36
"18853","E09000011",2017,1.06472460897989,282849,101323007.336667,1,381.408805996127,33
"18854","E09000011",2017,1.06472460897989,282849,101664002.3025,2,382.692408666319,34
"18855","E09000011",2018,1.04629871828407,286186,98490663.5133333,4,360.082795793464,40
"18856","E09000011",2018,1.04629871828407,286186,98643695.5066667,1,360.642282206081,37
"18857","E09000011",2018,1.04629871828407,286186,99010249.54,3,361.982407213099,39
"18858","E09000011",2018,1.04629871828407,286186,99722931.5425,2,364.587979343671,38
"18859","E09000011",2018,1.04629871828407,286186,96715414.12,2,353.592467248814,38
"18860","E09000011",2019,1.02253670906786,287942,93906156.8633333,3,333.478591522747,43
"18861","E09000011",2019,1.02253670906786,287942,89643217.6666667,1,318.340085097439,41
"18862","E09000011",2019,1.02253670906786,287942,92131050.22,4,327.174850820388,44
"18863","E09000011",2019,1.02253670906786,287942,88118901.09,2,312.926947535422,42
"18864","E09000011",2019,1.02253670906786,287942,94635377.835,2,336.068193638976,42
"18865","E09000011",2020,1,289034,78365285.72,4,271.12826075825,48
"18866","E09000011",2020,1,289034,77865749.72,2,269.39996581717,46
"18867","E09000011",2020,1,289034,77092270.62,1,266.72388238062,45
"18868","E09000011",2020,1,289034,81392746.955,2,281.602672886235,46
"18869","E09000011",2020,1,289034,80098140.1066667,3,277.12359136526,47
"18874","E09000012",2009,1.21670783194831,236622,118008957.75,4,606.800817905701,4
"18875","E09000012",2009,1.21670783194831,236622,119811676.666667,1,616.070379589355,1
"18876","E09000012",2009,1.21670783194831,236622,124817376.6,2,641.809635927607,2
"18877","E09000012",2010,1.19757610596153,241739,135229503.96,1,669.927577939541,5
"18878","E09000012",2010,1.19757610596153,241739,129247115.76,2,640.29079957566,6
"18879","E09000012",2010,1.19757610596153,241739,131377933.68,3,650.846881246994,7
"18880","E09000012",2010,1.19757610596153,241739,133689007.8,4,662.29595295333,8
"18881","E09000012",2010,1.19757610596153,241739,136076485.08,2,674.123526261957,6
"18882","E09000012",2011,1.17602784833945,247182,138522958.57,2,659.056310381386,10
"18883","E09000012",2011,1.17602784833945,247182,143459415.76,2,682.542693401086,10
"18884","E09000012",2011,1.17602784833945,247182,139718934.48,4,664.746453579932,12
"18885","E09000012",2011,1.17602784833945,247182,139550049.2,3,663.942941218779,11
"18886","E09000012",2011,1.17602784833945,247182,140503675.573333,1,668.480048176207,9
"18887","E09000012",2012,1.15846665353738,252212,149984566.8,2,688.912974731771,14
"18888","E09000012",2012,1.15846665353738,252212,147196787.986667,4,676.108077293565,16
"18889","E09000012",2012,1.15846665353738,252212,146658898.08,2,673.637427522152,14
"18890","E09000012",2012,1.15846665353738,252212,147488775.066667,3,677.449239868874,15
"18891","E09000012",2012,1.15846665353738,252212,147300344.2,1,676.583734359499,13
"18892","E09000012",2013,1.13525418341167,257436,151230103.04,3,666.902092690755,19
"18893","E09000012",2013,1.13525418341167,257436,151246107.6,2,666.972670402084,18
"18894","E09000012",2013,1.13525418341167,257436,151345602.6,2,667.411428442834,18
"18895","E09000012",2013,1.13525418341167,257436,151263373.666667,1,667.048811168777,17
"18896","E09000012",2013,1.13525418341167,257436,151885624.32,4,669.792843306191,20
"18897","E09000012",2014,1.11515043379352,263112,143054162.746667,3,606.308004359033,23
"18898","E09000012",2014,1.11515043379352,263112,143284338.87,2,607.28356231072,22
"18899","E09000012",2014,1.11515043379352,263112,142970273.4,2,605.952455234227,22
"18900","E09000012",2014,1.11515043379352,263112,142362465.603333,4,603.376376879322,24
"18901","E09000012",2014,1.11515043379352,263112,142606930.653333,1,604.41249574336,21
"18902","E09000012",2015,1.09997690048509,268626,144967387.093333,4,593.616318324909,28
"18903","E09000012",2015,1.09997690048509,268626,145338849.3775,2,595.137391981163,26
"18904","E09000012",2015,1.09997690048509,268626,144720566.293333,1,592.605629938233,25
